x0,x1,y,x2,x3,x4,x5,x6,x7
A0,A1,95,14.0,172,2.39,1,14,425.7142857142857
A2,A1,35,1.0,0,,8,341,
A2,A1,57,1.0,6,0.66,1,65,415.42857142857144
A0,A1,95,4.0,1,0.03,1,0,301.57142857142856
A1,A1,54,1.0,166,,2,0,429.7142857142857
A1,A0,75,3.0,15,,1,4,425.14285714285717
A4,A1,49,1.0,17,,1,0,336.14285714285717
A0,A1,50,3.0,14,0.41,4,0,374.85714285714283
A0,A0,268,30.0,0,,87,365,
A0,A0,130,1.0,3,,2,0,418.85714285714283
A0,A0,325,3.0,6,0.18,1,333,379.2857142857143
A0,A0,100,1.0,21,3.41,1,0,431.0
A0,A1,125,1.0,19,2.68,3,230,428.85714285714283
A0,A0,188,3.0,0,,1,0,
A0,A1,73,2.0,1,0.03,1,0,308.42857142857144
A1,A0,189,3.0,10,3.66,2,349,430.85714285714283
A2,A0,90,7.0,0,,1,0,
A1,A1,125,1.0,0,,1,15,
A2,A1,39,1.0,15,6.25,8,0,431.42857142857144
A1,A1,70,20.0,3,,4,275,395.7142857142857
A3,,60,1.0,20,7.59,5,343,430.85714285714283
A0,A2,69,1.0,1,1.0,6,24,430.85714285714283
A1,A0,150,1.0,0,,1,41,
A0,A0,140,2.0,6,0.15,1,0,278.0
A1,A0,101,4.0,0,,1,27,
A2,A1,50,1.0,0,,1,0,
A1,A0,129,30.0,0,,52,5,
A0,A1,70,1.0,2,0.04,1,0,226.57142857142858
A2,A0,170,7.0,0,,1,126,
A1,A1,50,7.0,0,,1,0,
A0,A1,99,5.0,2,0.1,1,0,357.2857142857143
A1,A1,60,2.0,1,0.03,1,0,300.85714285714283
A0,A0,176,30.0,0,,33,365,
A2,A1,79,1.0,73,5.03,4,171,430.85714285714283
A0,A0,190,1.0,105,,1,306,428.42857142857144
A0,A0,125,2.0,0,,1,2,
A0,A0,125,3.0,0,,1,0,
A2,A0,129,2.0,1,,1,362,430.85714285714283
A2,A0,45,1.0,51,9.39,1,49,431.42857142857144
A2,A1,34,30.0,1,0.68,23,281,425.85714285714283
A0,A1,53,5.0,8,,1,0,301.42857142857144
A0,A0,120,9.0,0,,1,0,
A1,A0,150,3.0,15,3.75,1,35,429.57142857142856
A1,A1,40,1.0,38,3.93,1,365,431.0
A1,A0,120,2.0,98,,1,193,428.0
A1,A0,125,1.0,0,,1,0,
,A0,150,30.0,13,0.41,1,220,426.57142857142856
A2,A1,150,2.0,17,,2,72,429.7142857142857
A2,A0,79,3.0,43,1.35,1,105,429.85714285714283
,A1,79,1.0,8,4.53,1,31,431.0
A0,A0,89,1.0,62,4.64,8,3,430.85714285714283
A1,A1,150,5.0,1,0.07,2,0,371.7142857142857
A1,A1,100,1.0,0,,1,0,
A2,A1,49,1.0,4,4.0,3,345,432.0
A0,A0,300,1.0,158,,1,172,431.14285714285717
A1,A1,45,5.0,32,0.7,4,0,352.14285714285717
A0,A1,75,2.0,3,,1,0,407.2857142857143
A1,A1,36,2.0,18,2.51,3,189,431.85714285714283
A2,A1,47,1.0,629,14.58,2,333,431.57142857142856
A1,A0,158,4.0,17,0.28,1,0,330.0
A1,A1,50,1.0,2,0.04,1,0,235.14285714285714
A0,A0,200,2.0,4,,1,6,428.14285714285717
A1,A1,109,1.0,228,6.97,3,326,430.57142857142856
A0,A1,475,1.0,0,,14,361,
A0,A0,228,2.0,29,4.42,2,78,431.0
A1,A0,480,3.0,0,,2,191,
A0,A0,315,3.0,5,0.16,1,38,405.0
A2,A1,75,1.0,50,1.59,2,61,429.14285714285717
A1,A0,155,3.0,161,3.94,1,251,429.57142857142856
A1,A1,50,7.0,0,,2,362,
A0,A1,79,1.0,63,3.28,3,51,400.14285714285717
A0,A1,120,2.0,27,3.29,2,188,429.14285714285717
A1,A0,85,4.0,9,0.22,1,1,427.0
A0,A1,58,30.0,0,,32,317,
A2,A1,70,1.0,7,0.7,4,347,422.7142857142857
A1,A1,109,2.0,105,2.25,2,244,430.42857142857144
A0,A1,50,4.0,1,0.03,1,0,296.0
A1,A0,180,1.0,0,,1,165,
A1,A1,43,1.0,401,6.62,2,43,431.42857142857144
A0,A0,105,1.0,181,4.61,1,175,431.7142857142857
A0,A1,54,1.0,17,0.69,1,0,332.7142857142857
A2,A1,40,1.0,48,1.24,1,1,431.85714285714283
A1,A0,100,2.0,12,1.08,1,2,431.0
,A1,50,2.0,27,3.18,1,71,430.2857142857143
A1,A1,48,2.0,47,5.02,3,10,429.85714285714283
A1,A1,70,1.0,0,,1,0,
A1,A1,48,1.0,2,2.0,1,53,430.42857142857144
A0,A0,100,2.0,1,0.03,1,0,292.14285714285717
A0,A1,120,2.0,128,2.74,1,246,428.7142857142857
A0,A1,55,1.0,39,2.37,2,153,428.0
A0,A1,50,5.0,8,0.39,1,188,425.2857142857143
A1,,35,3.0,19,0.47,3,272,390.7142857142857
A1,A0,120,7.0,0,,1,0,
A1,A0,260,4.0,2,0.18,1,3,405.14285714285717
A1,A1,80,2.0,3,3.0,1,83,430.14285714285717
A1,A0,125,21.0,0,,1,0,
A1,A0,180,31.0,1,0.02,1,0,199.28571428571428
A0,A0,240,4.0,26,0.75,1,188,425.7142857142857
A1,A1,800,1.0,43,1.64,1,55,430.42857142857144
A0,A0,175,30.0,0,,96,265,
A0,A1,62,2.0,0,,1,0,
A0,A0,229,30.0,0,,121,184,
A1,A1,60,2.0,16,4.14,1,355,427.0
A1,A1,70,4.0,0,,1,0,
A0,A1,69,13.0,42,0.62,1,84,425.7142857142857
A0,A1,180,2.0,3,3.0,1,327,431.57142857142856
A1,A2,37,1.0,4,,6,344,430.7142857142857
A0,A0,120,2.0,2,1.36,1,67,429.85714285714283
A2,A1,60,1.0,112,7.55,2,84,431.0
A0,A0,525,3.0,0,,1,0,
A0,A0,175,2.0,5,,1,15,405.14285714285717
A2,A1,55,1.0,2,1.82,2,152,428.85714285714283
A0,A2,75,2.0,8,0.52,1,0,374.85714285714283
,A1,99,3.0,160,2.36,1,133,426.57142857142856
A0,A0,199,3.0,5,0.66,1,37,427.7142857142857
A0,A2,65,3.0,1,1.0,6,353,430.7142857142857
A0,A0,117,1.0,3,2.43,1,233,429.42857142857144
A1,A0,200,2.0,6,2.5,1,76,430.85714285714283
A0,A1,76,7.0,2,,3,0,347.7142857142857
A1,A0,140,4.0,0,,1,24,
A0,A1,70,3.0,13,0.29,1,0,273.0
A0,A0,350,3.0,12,0.34,1,301,430.14285714285717
A0,A0,300,3.0,0,,1,0,
A1,A0,67,6.0,10,0.39,1,0,374.2857142857143
A0,A0,110,1.0,3,0.09,1,0,302.14285714285717
A0,A0,145,3.0,143,2.95,1,252,430.0
A1,A1,70,2.0,23,2.95,3,293,429.85714285714283
A0,A1,95,1.0,92,2.4,2,47,430.7142857142857
A1,A1,72,2.0,6,,4,316,429.85714285714283
A2,A0,60,30.0,0,,1,121,
A0,A1,100,14.0,1,0.08,1,0,378.7142857142857
A2,A0,113,5.0,9,0.49,1,0,388.85714285714283
A1,A1,100,1.0,0,,1,66,
A1,A0,200,1.0,3,0.41,1,0,405.14285714285717
A1,A1,45,15.0,15,0.57,4,242,430.2857142857143
A1,A1,80,2.0,28,,1,82,430.14285714285717
A2,A0,125,25.0,5,0.14,1,0,294.0
A1,A1,80,1.0,48,,1,214,428.7142857142857
A0,A1,233,2.0,0,,11,163,
A1,A0,495,5.0,10,0.27,2,21,431.57142857142856
A0,A0,500,3.0,55,,1,46,430.0
A2,A0,150,7.0,1,0.02,1,0,239.85714285714286
A1,A0,100,4.0,25,1.11,1,0,405.42857142857144
A1,A1,50,15.0,0,,1,0,
A1,A1,80,5.0,81,,2,308,430.42857142857144
A0,A1,150,25.0,2,0.04,1,110,369.14285714285717
A0,A1,90,2.0,20,3.09,6,0,430.0
A1,A1,75,2.0,2,,1,33,417.7142857142857
A1,A1,63,3.0,8,,1,0,417.14285714285717
A0,A0,145,1.0,152,3.43,1,200,429.57142857142856
A1,A1,55,1.0,1,,6,358,429.85714285714283
A1,A1,45,25.0,2,0.08,1,0,333.85714285714283
A1,A1,95,3.0,3,1.76,1,66,426.85714285714283
A1,A1,69,5.0,54,1.55,1,320,431.14285714285717
A1,A0,150,14.0,1,0.03,1,0,281.2857142857143
A2,A0,86,1.0,52,0.79,1,53,431.0
A1,A1,89,1.0,2,0.1,3,281,430.14285714285717
A1,A0,575,3.0,0,,4,105,
A1,A1,60,3.0,12,2.55,3,73,430.85714285714283
A0,A2,75,1.0,3,2.2,6,365,430.0
A2,A0,80,70.0,44,0.61,1,198,421.57142857142856
A1,A1,60,7.0,6,,2,0,346.0
A0,A1,550,2.0,0,,2,145,
A1,A1,80,4.0,0,,1,0,
A0,A0,280,2.0,17,0.28,1,0,364.57142857142856
A0,A0,155,30.0,0,,4,0,
A1,A0,55,4.0,91,2.82,2,215,430.57142857142856
A0,A0,209,2.0,25,1.14,1,0,413.85714285714283
A2,A1,49,1.0,6,0.4,1,11,369.2857142857143
A0,A0,280,3.0,4,0.55,1,328,425.7142857142857
A3,A1,60,1.0,0,,2,0,
A0,A0,104,30.0,11,0.19,8,80,415.7142857142857
A1,A1,59,1.0,2,0.05,1,0,248.57142857142858
A1,A0,143,30.0,0,,1,181,
A1,A1,55,150.0,10,0.14,1,97,372.7142857142857
A2,A1,100,5.0,0,,1,41,
A1,A0,385,1.0,66,0.76,2,363,424.85714285714283
A1,A0,345,2.0,25,,1,321,429.7142857142857
A2,A1,60,1.0,0,,1,34,
A0,A0,219,2.0,7,4.2,1,316,431.0
A1,A1,73,6.0,6,0.07,2,310,424.0
A2,A1,65,1.0,13,4.06,1,36,429.7142857142857
A0,A0,195,5.0,52,0.74,1,0,410.42857142857144
A1,A0,125,2.0,51,0.89,1,351,431.0
A0,A0,200,2.0,3,0.24,1,0,384.85714285714283
,A1,189,1.0,1,0.09,2,0,382.7142857142857
A1,A1,45,2.0,72,2.54,1,51,430.7142857142857
A0,A0,329,7.0,1,0.06,3,89,365.0
A2,A0,65,2.0,162,2.45,1,302,430.2857142857143
A1,A0,175,3.0,62,1.46,1,213,423.85714285714283
A1,A1,45,15.0,0,,1,0,
A1,A1,37,7.0,15,0.7,2,71,411.42857142857144
A0,A0,110,3.0,33,,1,15,429.14285714285717
A1,A0,250,1.0,0,,1,188,
A2,A0,104,2.0,6,0.43,1,141,387.0
A0,A1,95,2.0,2,2.0,2,23,429.85714285714283
A0,A0,500,4.0,3,0.48,1,11,430.57142857142856
A0,A1,68,3.0,4,0.64,3,95,426.2857142857143
A1,A1,90,3.0,4,0.09,1,290,396.85714285714283
A1,A0,125,1.0,117,5.31,1,15,431.7142857142857
A0,A0,299,2.0,2,0.05,1,0,249.14285714285714
A1,A1,40,4.0,4,0.17,3,0,332.7142857142857
A0,A0,140,3.0,5,0.13,1,8,300.14285714285717
A2,A1,100,2.0,0,,1,0,
A1,A1,40,3.0,3,0.07,1,0,285.0
A1,A0,85,1.0,44,4.51,2,208,431.57142857142856
A0,A1,99,1.0,45,,5,315,429.0
A1,A2,31,1.0,33,3.08,17,85,429.85714285714283
A1,A0,165,3.0,10,0.46,1,158,374.57142857142856
A0,A0,175,2.0,2,2.0,5,79,429.57142857142856
A1,A0,80,2.0,1,,1,0,327.0
A1,A0,220,2.0,25,0.65,1,5,405.14285714285717
A3,A1,60,2.0,53,1.8,2,169,431.0
A1,A0,150,2.0,11,1.46,1,0,428.42857142857144
A0,A2,60,1.0,4,0.08,1,0,231.0
A0,A0,100,2.0,6,0.16,1,0,300.85714285714283
A2,A0,95,4.0,1,0.03,1,0,275.57142857142856
A1,A0,81,5.0,9,0.24,1,1,405.57142857142856
A0,,125,1.0,142,2.55,1,266,431.0
A0,A1,75,1.0,0,,1,0,
A0,A1,80,2.0,3,0.6,1,0,413.7142857142857
A1,A1,35,1.0,7,3.62,1,158,431.0
A0,A0,1497,1.0,10,2.36,1,363,430.85714285714283
A0,A1,100,5.0,0,,2,0,
A0,A0,180,1.0,130,2.98,1,328,427.0
A1,A1,80,2.0,11,0.48,1,0,346.0
A2,A0,75,1.0,0,,1,0,
A0,A0,135,1.0,0,,1,0,
A0,A0,450,2.0,3,0.08,1,260,379.7142857142857
A1,A0,129,4.0,5,0.12,1,0,347.85714285714283
A0,A0,185,4.0,49,1.31,2,279,430.2857142857143
A2,A2,65,1.0,0,,1,0,
A1,A1,95,2.0,7,0.13,3,365,393.7142857142857
A0,A0,300,30.0,0,,232,356,
A0,A0,500,30.0,0,,1,81,
A1,A1,80,6.0,0,,1,358,
A0,A0,195,7.0,26,0.54,1,1,430.85714285714283
A0,A0,200,4.0,17,0.29,1,35,430.57142857142856
A0,A1,200,1.0,1,0.03,1,0,268.7142857142857
A0,A1,80,1.0,11,0.92,6,0,401.7142857142857
A0,A0,199,3.0,10,,2,365,428.7142857142857
A1,A1,40,8.0,32,0.4,5,284,430.7142857142857
A0,A0,220,1.0,3,3.0,1,52,429.7142857142857
A0,A0,190,2.0,24,0.78,1,0,429.14285714285717
,,62,30.0,0,,1,174,
A0,A0,380,2.0,12,1.89,1,0,420.14285714285717
A1,A0,150,5.0,0,,1,365,
A0,A1,38,3.0,0,,1,0,
A1,A0,100,2.0,9,4.09,1,5,431.7142857142857
A1,A0,150,2.0,5,0.09,1,0,404.7142857142857
A1,A1,95,1.0,4,0.93,2,59,428.85714285714283
,A0,100,3.0,11,3.3,1,296,431.0
A1,A0,86,4.0,2,0.06,1,0,311.57142857142856
A1,A1,60,1.0,12,3.64,1,9,428.85714285714283
A0,A0,205,2.0,6,0.13,1,0,300.85714285714283
A0,A0,79,29.0,4,0.42,2,201,418.85714285714283
A1,A1,75,1.0,7,,1,326,431.7142857142857
A0,A0,99,8.0,6,0.07,1,0,127.28571428571429
A1,A0,150,2.0,8,0.17,1,196,375.7142857142857
A2,A1,50,1.0,214,4.08,8,56,430.0
A1,A1,80,7.0,2,0.04,1,0,225.71428571428572
A0,A0,250,7.0,16,1.72,1,135,430.14285714285717
A0,A0,89,6.0,48,4.21,1,15,431.14285714285717
A0,A1,100,3.0,22,3.42,1,23,431.0
A1,A1,49,2.0,71,3.1,3,308,431.57142857142856
A1,A1,33,1.0,1,0.02,1,0,256.0
A0,A0,420,2.0,20,,1,76,427.85714285714283
A1,A1,58,2.0,38,2.38,1,37,429.42857142857144
A2,A0,60,1.0,57,,1,336,432.0
A0,A1,200,1.0,0,,1,0,
A1,A0,261,1.0,5,0.14,1,0,282.14285714285717
A0,A0,155,1.0,16,,4,301,419.0
A0,A1,60,2.0,16,,1,216,431.2857142857143
A1,A1,85,4.0,0,,1,89,
A1,A0,120,11.0,8,0.42,1,189,405.57142857142856
A1,A1,65,3.0,1,0.03,1,0,289.42857142857144
A0,A0,2000,30.0,30,0.33,11,0,370.7142857142857
A1,A1,45,3.0,2,,2,0,389.57142857142856
A0,A0,350,2.0,2,0.76,1,60,425.0
A1,A1,50,1.0,0,,2,0,
A0,A0,176,30.0,4,0.15,23,0,370.0
A1,A2,25,1.0,26,2.57,6,23,430.85714285714283
A1,A1,99,1.0,186,4.73,1,232,431.42857142857144
A0,A0,399,1.0,87,1.37,3,267,351.0
A1,A1,88,2.0,0,,1,0,
A0,A0,350,5.0,2,,1,0,300.7142857142857
A1,A1,60,3.0,26,1.28,1,47,427.57142857142856
A2,A1,79,1.0,39,0.83,1,297,431.7142857142857
A1,A0,150,3.0,2,,1,0,387.0
A3,A1,99,1.0,1,0.16,1,318,405.7142857142857
A0,A0,420,5.0,14,5.06,1,137,430.85714285714283
A1,A0,380,7.0,1,0.11,1,0,391.57142857142856
A3,,87,2.0,1,0.05,1,0,351.2857142857143
A0,A0,180,1.0,0,,1,0,
A0,A0,185,1.0,4,0.08,1,0,245.0
A0,A1,84,4.0,14,0.82,1,13,430.85714285714283
A2,A1,55,3.0,44,3.75,1,37,431.0
A1,A0,82,3.0,2,1.11,1,0,427.85714285714283
A2,,90,2.0,9,1.03,2,180,430.0
A1,A2,30,30.0,2,0.11,8,325,365.7142857142857
A1,A1,100,2.0,13,0.52,1,179,424.85714285714283
A2,A2,30,1.0,41,2.48,3,145,429.14285714285717
A1,A0,150,1.0,0,,1,9,
A1,A0,130,30.0,0,,1,129,
A2,A1,60,1.0,38,3.52,6,363,429.85714285714283
A0,A0,200,2.0,0,,1,47,
A0,A0,89,1.0,3,0.07,1,0,278.57142857142856
A0,A0,150,3.0,0,,1,273,
A1,A1,45,2.0,5,0.17,1,0,308.0
A0,A0,150,2.0,6,0.35,1,0,361.85714285714283
A0,A1,63,10.0,0,,2,83,
A1,A0,150,1.0,1,0.02,1,0,240.0
A1,A0,129,30.0,1,0.07,52,340,374.42857142857144
A2,A1,41,30.0,0,,103,215,
A1,A1,85,1.0,221,4.1,3,206,430.2857142857143
A1,A0,118,3.0,20,,1,33,431.0
A0,A0,165,2.0,11,1.04,1,2,426.85714285714283
A2,A1,36,1.0,2,1.76,2,62,430.85714285714283
A1,A0,255,14.0,9,0.41,1,326,424.7142857142857
A2,A0,65,1.0,76,3.64,1,65,430.42857142857144
A1,A0,100,3.0,26,0.76,1,0,370.57142857142856
A0,A1,1250,5.0,0,,1,116,
A0,A0,180,1.0,0,,1,0,
A1,A0,200,1.0,26,2.39,1,69,430.7142857142857
A0,A0,139,2.0,102,2.74,1,235,429.85714285714283
A0,A1,165,1.0,4,0.18,1,179,389.85714285714283
A2,A1,48,3.0,50,2.09,2,111,429.85714285714283
A0,A0,199,1.0,10,0.25,1,0,265.2857142857143
A0,A0,110,5.0,70,1.81,2,310,430.57142857142856
A0,A0,139,3.0,26,0.6,1,0,356.42857142857144
A1,A1,90,4.0,8,0.16,1,0,424.0
A3,A0,125,2.0,23,1.89,1,155,431.85714285714283
A1,A1,35,1.0,0,,1,0,
A0,A0,675,28.0,2,0.32,49,243,411.85714285714283
A0,A1,80,5.0,5,0.12,1,0,284.2857142857143
A2,A1,45,1.0,51,,1,66,431.14285714285717
A0,A0,126,3.0,15,0.7,1,2,413.42857142857144
A0,A1,80,1.0,111,3.51,1,42,431.0
A0,A1,302,3.0,0,,1,179,
A1,A1,120,30.0,4,0.37,1,0,391.57142857142856
A0,A1,85,1.0,3,,1,0,312.7142857142857
A0,A0,150,30.0,0,,9,266,
A1,A1,75,3.0,41,0.81,1,294,430.14285714285717
A1,A1,35,1.0,5,0.22,1,0,337.2857142857143
A1,A1,85,1.0,14,0.3,2,0,362.85714285714283
,A0,100,3.0,0,,1,0,
A0,A1,85,3.0,37,0.81,1,61,428.14285714285717
A1,A0,176,3.0,0,,1,54,
A1,A0,100,5.0,0,,1,0,
A1,A1,20,14.0,3,0.11,1,277,370.0
A1,A1,70,1.0,19,2.57,5,199,430.85714285714283
A2,A1,110,1.0,1,0.16,1,357,405.2857142857143
A2,A1,95,1.0,31,0.79,5,361,371.85714285714283
A0,A1,72,2.0,27,0.44,1,183,419.57142857142856
A0,A0,267,30.0,0,,232,340,
A0,A1,88,2.0,2,0.05,1,348,431.42857142857144
A0,A0,675,28.0,6,0.95,49,253,421.42857142857144
A1,A0,129,30.0,2,0.04,52,341,344.14285714285717
A0,A1,99,1.0,309,6.61,1,254,431.85714285714283
A0,A1,400,4.0,2,2.0,1,60,431.0
A3,A1,37,1.0,7,0.41,2,0,394.7142857142857
A2,A1,45,1.0,55,,2,27,430.0
A1,A1,110,7.0,5,0.39,1,49,405.2857142857143
A1,A0,109,1.0,75,5.77,3,20,429.57142857142856
A0,A1,65,3.0,0,,1,173,
A1,A0,199,2.0,25,,1,5,290.14285714285717
A1,A1,115,7.0,2,0.09,1,95,394.85714285714283
A1,A1,48,2.0,1,0.03,1,0,302.85714285714283
A0,A1,69,20.0,3,0.13,1,0,377.7142857142857
A0,A0,245,2.0,8,0.68,1,163,401.85714285714283
A2,A1,98,2.0,1,0.06,4,3,364.42857142857144
A2,A0,99,3.0,66,1.29,1,189,381.7142857142857
A1,A0,100,5.0,9,0.47,1,0,397.85714285714283
A2,A1,55,2.0,55,1.12,3,342,413.42857142857144
A0,A0,262,60.0,0,,232,188,
A0,A1,57,3.0,17,0.38,8,341,405.2857142857143
A1,A1,80,2.0,100,1.73,3,365,430.42857142857144
A3,A1,40,2.0,32,,2,132,430.7142857142857
A1,A1,110,1.0,1,0.07,2,365,370.85714285714283
A1,A0,345,4.0,0,,3,354,
A0,A0,199,1.0,39,0.89,3,192,424.0
A1,A1,60,1.0,0,,1,0,
A1,A0,300,2.0,24,0.39,1,23,412.2857142857143
A1,A1,55,3.0,1,0.05,1,0,342.14285714285717
A0,A0,270,4.0,171,4.14,2,15,430.2857142857143
A1,A0,250,5.0,26,0.28,1,0,187.57142857142858
A0,A0,130,3.0,10,0.29,1,188,388.0
A0,A0,240,2.0,7,1.01,1,0,429.14285714285717
A0,A0,500,90.0,0,,49,364,
A1,A0,125,3.0,1,0.03,1,0,282.85714285714283
A0,A1,80,1.0,16,,2,345,422.7142857142857
A1,A0,230,2.0,7,0.15,1,0,248.71428571428572
A1,A0,110,14.0,0,,1,0,
A1,A0,90,1.0,34,,1,122,430.85714285714283
A4,A1,49,2.0,0,,1,144,
A1,A1,49,2.0,44,4.43,1,73,431.85714285714283
A0,A1,210,5.0,2,,2,365,375.7142857142857
A1,A0,135,2.0,22,0.66,1,5,431.85714285714283
A1,A0,164,1.0,200,3.37,2,208,431.57142857142856
A0,A1,95,2.0,6,0.41,1,0,386.85714285714283
A3,A1,62,1.0,8,0.67,1,175,427.2857142857143
A0,A1,190,3.0,19,,1,14,430.57142857142856
A0,A0,160,3.0,50,1.23,1,4,426.85714285714283
A0,A1,50,2.0,0,,1,0,
A0,A0,389,1.0,1,,1,0,429.2857142857143
A0,A0,249,3.0,1,0.12,1,363,395.0
A0,A0,149,30.0,2,,1,148,425.42857142857144
A1,A1,50,4.0,0,,2,0,
A0,A0,250,1.0,13,0.37,1,0,318.2857142857143
A1,A0,130,2.0,67,1.57,3,252,431.85714285714283
A1,A1,50,1.0,1,,1,0,336.42857142857144
A0,A0,151,3.0,19,0.41,1,0,326.0
A2,A0,80,1.0,22,0.85,2,305,426.85714285714283
A0,,109,1.0,3,0.45,1,0,404.7142857142857
A1,A1,35,7.0,0,,1,0,
A2,A2,58,2.0,4,,3,267,426.57142857142856
A2,A1,55,25.0,0,,3,199,
A1,A1,45,2.0,2,0.08,1,0,329.7142857142857
A0,A0,125,4.0,0,,1,0,
A0,A1,40,6.0,0,,1,0,
A0,A1,314,2.0,0,,2,266,
A1,A1,150,1.0,0,,1,0,
A1,A1,95,1.0,6,0.87,4,350,431.0
A0,A1,88,2.0,0,,1,0,
A0,A1,250,2.0,2,0.07,1,0,301.0
A0,A0,125,1.0,0,,1,0,
A0,A1,70,3.0,16,0.7,1,0,400.14285714285717
A0,,500,5.0,4,,1,0,404.57142857142856
A3,A0,150,1.0,43,1.57,1,179,427.85714285714283
A0,A1,90,14.0,0,,1,0,
A0,A1,128,3.0,4,0.36,1,0,396.2857142857143
A1,A2,31,30.0,0,,6,333,
A1,A1,58,2.0,11,2.7,4,365,428.85714285714283
A1,A1,41,20.0,1,,1,0,376.14285714285717
A0,A0,99,120.0,2,0.08,1,167,332.85714285714283
A0,A1,100,1.0,20,4.29,1,7,428.85714285714283
A1,A1,133,7.0,0,,1,0,
A0,A1,94,3.0,4,0.1,1,364,341.85714285714283
A0,A0,250,3.0,4,,1,0,254.71428571428572
A0,A1,80,6.0,3,0.07,1,0,260.7142857142857
A1,A0,165,7.0,0,,1,126,
A2,A0,275,2.0,29,2.13,1,138,431.0
A0,A0,150,2.0,2,,1,0,384.7142857142857
A3,A1,35,1.0,25,7.08,1,241,431.85714285714283
A1,A0,350,2.0,5,0.12,1,0,353.0
A2,A1,85,1.0,15,,1,67,431.14285714285717
A2,A1,90,7.0,28,1.34,1,157,427.7142857142857
A2,A0,200,5.0,1,0.03,1,0,283.0
A1,A1,60,2.0,11,2.39,2,113,431.2857142857143
A1,A0,95,18.0,2,1.62,2,38,427.14285714285717
A3,A0,309,2.0,0,,1,168,
A2,A1,30,5.0,0,,1,0,
A0,A1,129,3.0,1,1.0,3,0,428.14285714285717
A3,A0,120,3.0,1,1.0,3,45,428.7142857142857
A0,A0,230,1.0,17,4.21,5,282,429.85714285714283
A0,A0,199,2.0,30,0.8,1,30,427.0
A0,A0,166,30.0,7,0.18,31,195,405.42857142857144
A3,A0,80,3.0,6,0.71,1,0,405.0
A1,,190,7.0,2,0.04,1,0,237.71428571428572
A0,A1,99,1.0,77,,1,101,429.0
A0,A0,145,7.0,37,,1,97,411.0
A1,A1,45,14.0,2,0.32,1,21,430.14285714285717
A0,A0,190,5.0,0,,1,0,
A3,A1,50,365.0,0,,1,363,
A0,A1,70,1.0,7,2.59,1,73,427.14285714285717
A0,A0,118,3.0,29,1.15,1,0,431.7142857142857
A1,A1,250,1.0,0,,1,0,
A0,A0,118,1.0,2,0.1,1,0,345.2857142857143
A0,A0,99,2.0,36,0.45,1,0,229.85714285714286
A1,A1,75,1.0,15,,4,52,423.42857142857144
A1,A1,70,1.0,2,0.05,1,0,300.85714285714283
A1,A1,40,7.0,5,0.11,1,0,280.14285714285717
A1,A1,65,2.0,2,0.09,2,0,391.2857142857143
A0,A0,138,11.0,5,0.09,1,0,301.14285714285717
A1,A1,70,7.0,2,0.17,1,32,425.14285714285717
A0,A0,250,1.0,2,2.0,1,171,430.85714285714283
A0,A0,250,1.0,0,,1,0,
A1,A0,100,30.0,9,,1,0,385.7142857142857
A0,A0,158,7.0,0,,1,70,
A2,A1,35,1.0,61,1.72,4,342,424.7142857142857
A0,A0,271,30.0,0,,232,323,
A1,A1,70,3.0,61,1.63,1,190,430.7142857142857
A0,A0,145,5.0,18,,1,179,426.7142857142857
A4,A1,65,1.0,9,,3,35,426.57142857142856
A2,A1,67,1.0,12,4.74,3,365,431.7142857142857
A1,A0,138,3.0,74,2.27,1,83,429.2857142857143
A1,A1,20,10.0,3,0.57,2,17,423.2857142857143
A1,A1,80,2.0,24,0.33,1,0,231.0
A1,A0,170,1.0,1,1.0,3,340,431.85714285714283
A0,A1,75,2.0,20,4.88,1,223,431.14285714285717
A0,A1,75,8.0,0,,1,0,
A1,A1,75,20.0,1,0.11,1,93,394.57142857142856
A0,A0,249,3.0,10,0.3,1,5,405.14285714285717
A0,A0,150,30.0,9,0.26,91,206,409.42857142857144
A2,A1,60,2.0,15,2.27,1,356,429.0
A2,A1,100,7.0,0,,2,0,
A0,A0,135,3.0,1,,1,15,431.0
A1,A0,155,2.0,114,,3,250,430.85714285714283
A1,A0,105,30.0,5,0.11,1,363,405.0
A0,A0,220,10.0,8,0.27,2,0,413.42857142857144
A1,A1,65,1.0,149,4.17,3,185,430.14285714285717
A0,A0,195,31.0,8,0.1,1,273,117.57142857142857
A1,A0,170,30.0,0,,1,360,
A1,A1,47,30.0,4,0.13,43,144,385.7142857142857
A2,A1,54,3.0,0,,1,363,
A0,A0,189,2.0,136,4.09,2,30,431.7142857142857
A0,A0,170,4.0,12,0.31,1,0,352.14285714285717
A0,A0,200,1.0,12,1.09,1,6,425.85714285714283
A0,A0,252,2.0,12,3.03,327,302,429.2857142857143
A1,A0,125,2.0,52,,2,20,414.2857142857143
A0,A0,200,2.0,4,2.45,1,38,431.14285714285717
A1,A1,85,3.0,15,0.7,3,19,429.7142857142857
A2,A0,120,5.0,1,0.03,1,0,272.85714285714283
A2,A1,99,1.0,49,,3,38,430.57142857142856
A2,A2,65,2.0,1,0.16,3,365,405.2857142857143
A3,A0,120,3.0,84,,1,16,400.7142857142857
A0,A0,230,2.0,5,,327,346,428.85714285714283
A0,A1,81,1.0,142,2.81,4,223,426.7142857142857
A1,A1,60,1.0,3,0.22,1,0,383.0
A1,A2,179,1.0,0,,1,0,
A1,A0,140,3.0,3,3.0,2,222,431.85714285714283
